dte_dateof,amt_price,houseno,houseunit,stdir,stname,sttype,stsuffix,heatedarea,yearbuilt,fullbaths,halfbaths,bedrooms,actype,vacantorim,totalac,siding,area,geometry
2020-03-31,158000,2031,NA,NA,HEYWOOD,AV,NA,1162,2001,2,0,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03102,"list(list(c(436915.740829199, 436922.592929202, 436881.756729202, 436874.904629199, 436915.740829199, 166396.947859403, 166383.338559403, 166362.778059404, 166376.387459404, 166396.947859403)))"
2021-03-25,185000,9107,NA,NA,MERLOT,LN,NA,1441,1993,2,1,3,AC-CENTRAL,IMP,0,MASONITE,03106,"list(list(c(445187.6542292, 445241.2991292, 445241.390629199, 445241.177229199, 445192.226229202, 445187.6542292, 177833.140659401, 177834.116059403, 177833.079659404, 177812.566659402, 177812.170359405, 177833.140659401)))"
2016-07-07,125000,3314,NA,NA,TILBURY,CT,NA,1702,1968,2,1,4,AC-CENTRAL,IMP,0,WOOD ON SHTG,03101,"list(list(c(451221.639580188, 451229.716796342, 451234.016389943, 451217.296171501, 451182.548902007, 451149.441459795, 451116.370593653, 451118.388373685, 451119.314635266, 451120.350133902, 451121.476003863, 451123.143603016, 451124.563504376, 451125.701705794, 451126.530950944, 451127.031382025, 451127.191015294, 451221.639580188, 161105.561348032, 161073.922092257, 161057.1963493, 161061.005594924, 161068.890786694, 161076.398025708, 161083.920504751, 161092.189745292, 161093.063546956, 161093.804649134, 
161094.399549711, 161095.875602255, 161097.591264861, 161099.505452831, 161101.572327409, 161103.742393487, 161105.963684841, 161105.561348032)))"
2016-07-07,125000,3314,NA,NA,TILBURY,CT,NA,1702,1968,2,1,4,AC-CENTRAL,IMP,0,WOOD ON SHTG,03101,"list(list(c(451221.639580188, 451229.716796342, 451234.016389943, 451217.296171501, 451182.548902007, 451149.441459795, 451116.370593653, 451118.388373685, 451119.314635266, 451120.350133902, 451121.476003863, 451123.143603016, 451124.563504376, 451125.701705794, 451126.530950944, 451127.031382025, 451127.191015294, 451221.639580188, 161105.561348032, 161073.922092257, 161057.1963493, 161061.005594924, 161068.890786694, 161076.398025708, 161083.920504751, 161092.189745292, 161093.063546956, 161093.804649134, 
161094.399549711, 161095.875602255, 161097.591264861, 161099.505452831, 161101.572327409, 161103.742393487, 161105.963684841, 161105.561348032)))"
2013-11-15,145000,10232,NA,NA,ATCHINSON,DR,NA,1853,1986,2,0,3,AC-CENTRAL,IMP,0,WOOD ON SHTG,03107,"list(list(c(457375.381007672, 457364.712986336, 457351.880880674, 457375.381007672, 457379.770136453, 457381.964700842, 457384.707906329, 457386.689110291, 457389.310395532, 457391.261119435, 457395.010166933, 457396.838970589, 457399.185935285, 457400.03937699, 457375.381007672, 159819.942856798, 159810.128277167, 159817.230131372, 159853.897644707, 159860.725178363, 159859.140215191, 159857.067571047, 159855.452127817, 159853.227083369, 159851.520199949, 159847.984512881, 159846.155709223, 159843.656344224, 
159842.680982272, 159819.942856798)))"
2018-05-25,137000,5838,NA,NA,PRESCOTT,CT,NA,1230,1995,2,1,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03103,"list(list(c(445987.947829202, 446001.929029199, 446007.110729201, 445992.748429201, 445987.947829202, 176583.756859405, 176597.396659406, 176592.215059406, 176579.069059403, 176583.756859405)))"
2017-02-10,89500,815,NA,NA,DAVENPORT,ST,NA,1000,1963,1,0,2,AC-CENTRAL,IMP,0,FACE BRICK,03102,"list(list(c(437554.532429198, 437595.4673292, 437587.603529202, 437549.747229198, 437554.532429199, 437554.532429198, 168098.205459402, 168097.352059406, 168066.323359405, 168076.533959405, 168097.291059406, 168098.205459402)))"
2015-03-31,210000,9175,NA,NA,REDMOND TRACE,RD,NA,1648,2006,2,1,3,AC-CENTRAL,IMP,0.055,"ALUM,VINYL",03108,"list(c(444196.177553267, 444170.802902517, 444169.01067493, 444194.385325679, 444196.177553267, 143729.119387151, 143723.611640136, 143731.957080827, 143737.470923857, 143729.119387151))"
2022-03-02,460000,2237,NA,NA,ARBOR VISTA,DR,NA,2440,2005,2,1,4,AC-CENTRAL,IMP,0.142,"ALUM,VINYL",03107,"list(list(c(449688.3400292, 449672.453829202, 449663.727429201, 449659.841229198, 449670.890229201, 449676.851529201, 449682.674429202, 449688.3400292, 177870.091659404, 177839.495759405, 177843.534359403, 177845.344859404, 177877.845759401, 177875.5952594, 177873.007659406, 177870.091659404)))"
2011-06-30,142000,9673,NA,NA,BAILEY,RD,NA,1625,2000,2,1,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03106,"list(list(c(440194.678950269, 440194.06934905, 440187.705112324, 440188.125737162, 440189.040138992, 440189.95454082, 440190.829318572, 440191.7437204, 440192.658122229, 440193.572524058, 440194.486925887, 440195.401327715, 440196.315729545, 440197.230131373, 440198.906534726, 440199.631960175, 440200.165361242, 440200.470161852, 440205.002546918, 440203.670568252, 440202.756166423, 440201.841764595, 440200.963938841, 440200.049537012, 440199.135135183, 440198.260357432, 440197.345955603, 440196.468129849, 
440195.553728021, 440194.678950269, 191148.53823399, 191148.425457762, 191174.239021392, 191174.257309426, 191174.391421697, 191174.504197922, 191174.598686113, 191174.696222304, 191174.790710496, 191174.866910646, 191174.961398834, 191175.019310951, 191175.095511102, 191175.153423219, 191174.808998531, 191174.257309426, 191173.531883978, 191172.675394262, 191150.272549458, 191150.120149153, 191150.007372928, 191149.87326066, 191149.720860355, 191149.56846005, 191149.416059745, 191149.26365944, 191149.111259134, 
191148.94057079, 191148.74854641, 191148.53823399)))"
2019-07-08,267500,9624,NA,NA,HINSON,DR,NA,1562,1983,2,0,3,AC-CENTRAL,IMP,0,FACE BRICK,03107,"list(list(c(451097.509429199, 451123.798529199, 451145.210729198, 451118.845529198, 451097.509429199, 154317.014659405, 154354.715459405, 154339.627859404, 154302.012359404, 154317.014659405)))"
2014-03-21,365000,5623,NA,NA,ALL SAINTS,LN,NA,3305,1998,4,1,3,AC-CENTRAL,IMP,0,MASONITE,03104,"list(list(c(441017.15901123, 440994.085605082, 440981.405899724, 440964.001784914, 440986.465589842, 441002.52858197, 441017.15901123, 150738.012452938, 150728.106433125, 150756.788170487, 150796.229369372, 150806.34874961, 150770.565158044, 150738.012452938)))"
2016-05-06,138000,6625,NA,NA,WILLIAMS,RD,NA,1848,1963,2,0,3,AC-NONE,IMP,0,FACE BRICK,03103,"list(list(c(452279.998546409, 452269.43917, 452259.145059875, 452249.122244652, 452193.92075875, 452211.141040691, 452218.794774498, 452279.998546409, 167064.017024944, 167053.18256012, 167042.095750168, 167030.763087939, 167071.483687377, 167121.048076507, 167122.140405692, 167064.017024944)))"
2012-01-06,79000,7344,NA,NA,RENA MAE,LN,NA,1421,1984,2,1,3,AC-CENTRAL,IMP,0,MASONITE,03107,"list(list(c(455095.01524694, 455066.851670616, 455066.394469702, 455062.127261167, 455058.042932997, 455055.574048061, 455079.683776278, 455087.456191823, 455087.517151947, 455087.517151946, 455095.01524694, 160645.3429076, 160627.816872546, 160628.700794316, 160634.735846385, 160640.70993833, 160644.367545644, 160659.638056191, 160664.545346005, 160661.893580698, 160660.491497897, 160645.3429076)))"
2012-08-15,117000,102,NA,NA,CANADICE,RD,NA,1226,1987,2,1,3,AC-CENTRAL,IMP,0,MASONITE,03106,"list(list(c(442039.445015803, 442040.359417632, 442041.273819461, 442042.188221289, 442043.102623118, 442044.017024947, 442044.894850701, 442045.769628453, 442046.607830129, 442047.333255578, 442056.590050093, 442048.970034853, 442011.860560634, 442023.366783647, 442024.473209857, 442025.387611686, 442026.262389438, 442027.176791266, 442028.014992943, 442028.892818698, 442029.731020374, 442030.56922205, 442031.367799649, 442032.169425251, 442032.968002849, 442033.693428299, 442034.415805745, 442035.141231194, 
442035.827032565, 442036.701810317, 442037.655836223, 442038.530613974, 442039.445015803, 187130.467621848, 187130.44933381, 187130.467621847, 187130.543822001, 187130.620022153, 187130.808998534, 187131.058935031, 187131.305823525, 187131.628912172, 187131.933712782, 187092.958858828, 187092.367545649, 187089.606052122, 187137.514611943, 187137.401835717, 187137.24943541, 187137.020834955, 187136.792234498, 187136.505721925, 187136.200921315, 187135.877832668, 187135.478543869, 187135.039630991, 
187134.58243008, 187134.106941124, 187133.591828097, 187133.04013899, 187132.44882581, 187131.839224592, 187131.171711258, 187130.754134421, 187130.601734114, 187130.467621848)))"
2014-08-15,255000,416,NA,NA,TYSON,ST,NA,1134,1954,1,0,3,AC-NONE,IMP,0,"ALUM,VINYL",03105,"list(list(c(439280.648978209, 439274.796806503, 439258.368053649, 439255.167647248, 439280.648978209, 439287.415551743, 439305.490227891, 439280.648978209, 161175.299727513, 161164.144025198, 161173.562364038, 161175.421647752, 161220.654058218, 161232.602242116, 161222.391421694, 161175.299727513)))"
2015-08-21,110000,6412,NA,NA,WHITEWATER,DR,NA,1458,1985,2,0,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03102,"list(c(433650.875038659, 433615.441967792, 433599.744736398, 433635.293631499, 433642.913646739, 433650.875038659, 168517.303283522, 168480.516897943, 168496.006864925, 168532.84811461, 168525.267723447, 168517.303283522))"
2022-08-19,340000,11522,NA,NA,GALASHIELS,DR,NA,1440,2015,2,1,3,AC-CENTRAL,IMP,0.06,"ALUM,VINYL",03106,"list(list(c(435690.0407292, 435710.988729198, 435706.232529198, 435685.3729292, 435690.0407292, 183645.436459402, 183632.941359404, 183625.031759402, 183637.639859402, 183645.436459402)))"
2021-03-01,275000,8009,NA,NA,PONDEROSA PINE,LN,NA,2626,2013,2,1,3,AC-CENTRAL,IMP,0.1572,"ALUM,VINYL",03107,"list(list(c(456733.555029201, 456693.157129201, 456692.167129201, 456723.031229202, 456727.172329198, 456730.694029198, 456733.555029201, 166151.715559402, 166136.276859404, 166147.395559403, 166169.457059402, 166163.934459402, 166157.997559405, 166151.715559402)))"
2021-08-30,249500,4414,NA,NA,COCHRAN FARM,LN,NA,1508,2002,2,1,3,AC-CENTRAL,IMP,0.103,"ALUM,VINYL",03102,"list(list(c(445331.748729198, 445343.5993292, 445326.682929198, 445314.832329198, 445331.748729198, 175526.174959404, 175517.012659401, 175495.179759405, 175504.363459399, 175526.174959404)))"
2019-10-31,222000,5419,NA,NA,WYALONG,DR,NA,1837,2006,2,1,3,AC-CENTRAL,IMP,0.119,"ALUM,VINYL",03101,"list(list(c(453594.3598292, 453593.369229199, 453593.110129202, 453592.711129198, 453592.181729199, 453591.534829201, 453590.7860292, 453589.953329202, 453589.056929199, 453588.118429202, 453587.160429198, 453578.626029202, 453579.653229199, 453594.3598292, 159057.968659402, 159029.707559403, 159028.783859404, 159027.9115594, 159027.111559406, 159026.403159403, 159025.803559402, 159025.327259402, 159024.985659404, 159024.787059404, 159024.736259404, 159025.022759407, 159058.435059404, 159057.968659402
)))"
2015-11-09,260000,2602,NA,NA,GOSLING TERRACE,RD,NA,3729,2005,2,1,4,AC-CENTRAL,IMP,0.176,"ALUM,VINYL",03107,"list(c(452724.498609909, 452707.124975162, 452690.93091877, 452690.208541329, 452689.940316789, 452689.787916484, 452689.751340414, 452689.827540567, 452690.056141024, 452690.437141786, 452690.894342701, 452691.464319838, 452692.113545138, 452704.305569523, 452724.498609909, 178254.996958906, 178242.061221033, 178264.12268916, 178265.399803712, 178266.256293426, 178267.170695253, 178268.085097082, 178268.981210873, 178269.874276659, 178270.712478331, 178271.4958159, 178272.218193347, 178272.827794569, 
178281.706636323, 178254.996958906))"
2021-05-07,285000,2031,NA,NA,CAMBRIDGE BELTWAY,DR,NA,2360,2006,2,1,3,AC-CENTRAL,IMP,0.034,"ALUM,VINYL",03105,"list(list(c(433278.8315292, 433274.488129201, 433291.441129198, 433295.555929198, 433278.8315292, 155417.147359402, 155421.844259399, 155436.645459402, 155432.216659406, 155417.147359402)))"
2020-09-30,148000,1309,NA,NA,EAGLE RIDGE,DR,NA,1002,1996,2,0,3,AC-CENTRAL,IMP,0,"ALUM,VINYL",03102,"list(list(c(434371.499829198, 434357.594829202, 434340.1815292, 434343.573929199, 434350.355829199, 434360.338029202, 434371.499829198, 170110.992859401, 170116.174459405, 170122.688059403, 170161.455659402, 170160.827759403, 170162.046959403, 170110.992859401)))"
2011-11-07,41000,2416,NA,NA,DORA,DR,NA,1110,1965,1,1,3,AC-NONE,IMP,0,FACE BRICK,03103,"list(list(c(448753.089923091, 448749.950476813, 448720.171457254, 448723.067063045, 448728.6449142, 448735.838208589, 448739.008134926, 448741.172219258, 448759.795536502, 448753.089923091, 166602.122181156, 166597.702572318, 166631.68784029, 166634.766326445, 166639.856496626, 166645.312427539, 166647.110751129, 166648.299473511, 166611.357639624, 166602.122181156)))"
2016-10-27,214000,1001,NA,NA,CENTRAL PARK,CR,NA,1484,2007,2,1,3,AC-CENTRAL,IMP,0.057,HARDIPLANK,03106,"list(list(c(441006.43917379, 441013.943364795, 441020.572778054, 441021.405246196, 441022.172981254, 441014.744990402, 441006.43917379, 195644.956826824, 195671.398089203, 195669.322587556, 195668.932220522, 195668.426283263, 195642.539567492, 195644.956826824)))"
2021-02-05,345000,11440,NA,NA,CALLAHAN MILL,DR,NA,2767,2005,2,1,3,AC-CENTRAL,IMP,0.226,"ALUM,VINYL",03107,"list(list(c(455369.290029202, 455368.724229199, 455368.418329199, 455368.378029199, 455368.604229202, 455330.4279292, 455326.389329199, 455336.258729202, 455339.687729202, 455369.290029202, 173174.866859405, 173173.025159404, 173171.122959406, 173169.196659407, 173167.283359405, 173158.291759404, 173164.768759404, 173191.326059405, 173195.669459402, 173174.866859405)))"
2014-01-30,260000,4023,NA,NA,MANOR HOUSE,DR,NA,2386,1998,2,1,4,AC-CENTRAL,IMP,0,"ALUM,VINYL",03108,"list(list(c(451766.738894389, 451753.784868482, 451720.866402644, 451723.152407217, 451733.896628705, 451766.738894389, 148294.983750881, 148278.277629467, 148303.594368103, 148306.575318065, 148320.483369875, 148294.983750881)))"
2017-06-27,260000,13016,NA,NA,HEATH GROVE,DR,NA,2212,2012,4,1,5,AC-CENTRAL,IMP,0.2,"ALUM,VINYL",03106,"list(list(c(442395.226929198, 442406.974929202, 442389.076629201, 442372.948329201, 442395.226929198, 184163.778659402, 184127.642859401, 184122.822059407, 184161.150959406, 184163.778659402)))"
2021-11-30,363000,6135,NA,NA,BLUE ASH,LN,NA,3409,2008,3,0,3,AC-CENTRAL,IMP,0.1731,"ALUM,VINYL",03107,"list(list(c(456506.148229199, 456498.187029202, 456477.528029197, 456492.035229202, 456499.030229203, 456506.148229199, 166108.469759405, 166070.681459405, 166072.807859403, 166112.375159406, 166110.200359402, 166108.469759405)))"
2019-04-15,253000,421,NA,NA,BLUE ROCK,DR,NA,2691,1985,3,0,4,AC-CENTRAL,IMP,0,WOOD ON SHTG,03103,"list(list(c(450291.9671292, 450286.8160292, 450284.440229198, 450281.464829199, 450277.915829198, 450248.5331292, 450237.285929199, 450242.045429201, 450291.9671292, 171328.390859405, 171309.035959406, 171302.479359405, 171296.172059403, 171290.168859399, 171310.742859405, 171318.575359401, 171337.963859405, 171328.390859405)))"
2016-03-18,180000,7826,NA,NA,CAFFERTY,CR,NA,2063,1999,2,1,3,AC-CENTRAL,IMP,0.189,"ALUM,VINYL",03107,"list(list(c(459400.125546659, 459393.080177826, 459385.87630866, 459384.720503188, 459383.490985092, 459382.215616549, 459380.923298755, 459364.198889309, 459377.076715065, 459385.19050729, 459400.125546659, 167866.76429444, 167862.797301793, 167859.125991166, 167858.547687512, 167858.149433005, 167857.940252502, 167857.92488626, 167894.805950526, 167900.520771455, 167894.290837496, 167866.76429444)))"
2022-12-14,267500,14255,NA,NA,TRANTERS CREEK,LN,NA,1320,2004,2,1,2,AC-CENTRAL,IMP,0.034,"ALUM,VINYL",03108,"list(list(c(429260.450829201, 429279.845229202, 429276.9100292, 429257.518629199, 429260.450829201, 152922.390359401, 152911.551659404, 152906.312059402, 152917.159959404, 152922.390359401)))"
2019-12-23,460000,13126,NA,NA,ALBEMARLE,RD,NA,1118,1949,1,0,3,AC-NONE,IMP,1.34,Other,03107,"list(list(c(460972.190829202, 460971.499229199, 460971.158529201, 461021.2067292, 461021.588729199, 460972.814729199, 460972.190829202, 164569.335059405, 164632.254259405, 164666.237859402, 164663.158359407, 164555.2183594, 164554.597559403, 164569.335059405)))"
2015-02-19,418000,16918,NA,NA,TURTLE POINT,RD,NA,3709,2005,3,1,4,AC-CENTRAL,IMP,0.311,FACE BRICK,03108,"list(c(424356.818650546, 424310.184157277, 424310.260357429, 424310.299981512, 424310.336557582, 424310.376181664, 424310.412757734, 424310.452381816, 424310.452381816, 424310.488957886, 424310.488957886, 424310.488957886, 424310.488957886, 424310.452381817, 424310.452381816, 424310.412757734, 424310.412757734, 424310.376181664, 424310.336557582, 424310.299981511, 424310.260357429, 424310.184157277, 424310.147581207, 424309.269755447, 424355.334271581, 424356.818650546, 148287.897136707, 148285.98298888, 
148286.897390706, 148288.314713539, 148289.229115368, 148290.143517196, 148291.057919027, 148291.972320854, 148292.886722685, 148293.801124515, 148294.715526339, 148295.629928168, 148296.544329998, 148297.458731828, 148298.373133659, 148299.287535484, 148300.201937313, 148301.116339145, 148302.030740971, 148302.9451428, 148303.859544626, 148304.76480244, 148305.679204267, 148313.375419659, 148315.195079305, 148287.897136707))"
2018-06-15,229000,4214,NA,NA,VANCE,RD,NORTH,1848,2005,2,1,3,AC-CENTRAL,IMP,0.07,MASONITE,03106,"list(list(c(436769.671029201, 436770.0520292, 436741.095929198, 436740.678329198, 436769.671029201, 185483.190959405, 185473.495259403, 185472.388859403, 185482.142459405, 185483.190959405)))"
2016-09-20,151000,10935,NA,NA,WINTERBOURNE,CT,NA,1152,1986,2,0,2,AC-CENTRAL,IMP,0,WOOD ON SHTG,03104,"list(list(c(445973.847289105, 445983.942285296, 445986.877515165, 445977.123895658, 445973.847289105, 147704.213113339, 147706.279470968, 147688.945650801, 147686.92482276, 147704.213113339)))"
2018-09-28,135000,3231,NA,NA,BLYTHE RIDGE,CT,NA,1320,2005,2,1,2,AC-CENTRAL,IMP,0.034,"ALUM,VINYL",03107,"list(list(c(455910.8841292, 455904.8246292, 455909.472929197, 455915.456129201, 455910.8841292, 173697.810159405, 173699.084259408, 173721.029859405, 173719.774159404, 173697.810159405)))"
2018-05-17,167000,9933,NA,NA,HEATHERGATE,LN,NA,1131,1978,1,1,3,AC-CENTRAL,IMP,0,WOOD ON SHTG,03107,"list(list(c(456734.872929201, 456751.880829201, 456712.957729198, 456696.254729199, 456734.872929201, 161824.067759404, 161803.981359401, 161771.794459404, 161791.576059409, 161824.067759404)))"
