survey_date,state_fips,county_fips,census_region,census_division,county_name,buildings_1unit,units_1unit,value_1unit,buildings_2unit,units_2unit,value_2unit,buildings_3or4unit,units_3or4unit,value_3or4unit,buildings_5plusunit,units_5plusunit,X30,total_buildings
202001,22,103,3,7,St. Tammany Parish,158,158,35498547,0,0,0,0,0,0,0,0,0,158
202001,22,109,3,7,Terrebonne Parish,11,11,2820854,1,2,155556,0,0,0,0,0,0,12
202001,22,121,3,7,West Baton Rouge Parish,15,15,2479355,0,0,0,0,0,0,1,31,0,16
202001,22,125,3,7,West Feliciana Parish,4,4,992408,0,0,0,0,0,0,0,0,0,4
202001,23,000,1,1,Maine Unorganized Territory,3,3,398401,0,0,0,0,0,0,0,0,0,3
202001,24,003,3,5,Anne Arundel County,174,174,41055164,0,0,0,0,0,0,0,0,0,174
202001,24,005,3,5,Baltimore County,49,49,11635378,0,0,0,0,0,0,0,0,0,49
202001,24,009,3,5,Calvert County,31,31,7361158,0,0,0,0,0,0,4,96,11000000,35
202001,24,013,3,5,Carroll County,13,13,3086937,0,0,0,0,0,0,0,0,0,13
202001,24,015,3,5,Cecil County,21,21,4063450,0,0,0,0,0,0,0,0,0,21
202001,24,017,3,5,Charles County,32,32,10341500,0,0,0,0,0,0,0,0,0,32
202001,24,021,3,5,Frederick County,136,136,35003338,2,4,627925,5,18,2855566,3,45,1778544,146
202001,24,023,3,5,Garrett County,3,3,1450000,0,0,0,0,0,0,0,0,0,3
202001,24,025,3,5,Harford County,63,63,15224859,0,0,0,0,0,0,0,0,0,63
202001,24,027,3,5,Howard County,75,75,17809253,0,0,0,0,0,0,0,0,0,75
202001,24,031,3,5,Montgomery County,106,106,23508658,4,8,680000,0,0,0,1,79,0,111
202001,24,033,3,5,Prince George County,159,159,37826320,1,2,243837,0,0,0,0,0,0,160
202001,24,035,3,5,Queen Anne County,11,11,2140000,0,0,0,0,0,0,1,21,2400000,12
202001,24,037,3,5,St. Marys County,82,82,16425663,0,0,0,0,0,0,0,0,0,82
202001,24,039,3,5,Somerset County,3,3,634486,0,0,0,0,0,0,0,0,0,3
202001,24,045,3,5,Wicomico County,16,16,3395360,0,0,0,0,0,0,1,8,795000,17
202001,24,510,3,5,Baltimore (Independent City),9,9,1417975,0,0,0,0,0,0,1,130,0,10
202001,25,005,1,1,Bristol County,37,37,7856671,2,4,244286,0,0,0,0,0,0,39
202001,25,009,1,1,Essex County,38,38,12031219,2,4,510850,0,0,0,1,6,0,41
202001,25,017,1,1,Middlesex County,201,201,49149642,1,2,711622,5,19,4851445,8,385,36098000,215
202001,25,021,1,1,Norfolk County,60,60,23400081,2,4,1194000,0,0,0,3,59,0,65
202001,25,023,1,1,Plymouth County,72,72,19562973,1,2,416000,0,0,0,1,7,525000,74
202001,25,025,1,1,Suffolk County,1,1,175356,5,10,2298971,7,24,4313712,15,623,77796224,28
202001,26,000,2,3,Michigan Balance of State,2,2,375445,0,0,0,0,0,0,0,0,0,2
202001,26,019,2,3,Benzie County,3,3,822354,0,0,0,0,0,0,0,0,0,3
202001,26,029,2,3,Charlevoix County,4,4,1017458,1,2,226390,0,0,0,0,0,0,5
202001,26,089,2,3,Leelanau County,16,16,3639260,0,0,0,0,0,0,0,0,0,16
202001,26,093,2,3,Livingston County,50,50,13363696,0,0,0,0,0,0,0,0,0,50
202001,26,095,2,3,Luce County,5,5,1192000,0,0,0,0,0,0,0,0,0,5
202001,26,099,2,3,Macomb County,86,86,29273010,1,2,140000,0,0,0,3,197,21291478,90
202001,26,103,2,3,Marquette County,1,1,225000,0,0,0,0,0,0,0,0,0,1
202001,26,137,2,3,Otsego County,1,1,81000,0,0,0,0,0,0,0,0,0,1
202001,26,147,2,3,St. Clair County,12,12,2279228,0,0,0,0,0,0,0,0,0,12
202001,26,163,2,3,Wayne County,72,72,19794281,1,2,478224,0,0,0,1,7,1511796,74
202001,27,003,2,4,Anoka County,46,46,12511417,0,0,0,0,0,0,0,0,0,46
202001,27,019,2,4,Carver County,54,54,18089759,2,4,588000,0,0,0,0,0,0,56
202001,27,025,2,4,Chisago County,3,3,364540,0,0,0,0,0,0,0,0,0,3
202001,27,027,2,4,Clay County,2,2,694000,0,0,0,0,0,0,0,0,0,2
202001,27,037,2,4,Dakota County,86,86,25063691,0,0,0,0,0,0,1,13,0,87
202001,27,053,2,4,Hennepin County,158,158,65017121,0,0,0,0,0,0,7,794,127583299,165
202001,27,059,2,4,Isanti County,10,10,2127755,0,0,0,0,0,0,0,0,0,10
202001,27,123,2,4,Ramsey County,5,5,2005267,0,0,0,0,0,0,1,124,21945188,6
202001,27,139,2,4,Scott County,32,32,10231961,0,0,0,0,0,0,0,0,0,32
202001,27,141,2,4,Sherburne County,18,18,4070976,0,0,0,0,0,0,0,0,0,18
202001,27,163,2,4,Washington County,60,60,21509671,0,0,0,1,3,526000,0,0,0,61
202001,27,171,2,4,Wright County,43,43,13379828,0,0,0,0,0,0,1,5,0,44
202001,28,033,3,6,DeSoto County,119,119,21261442,0,0,0,0,0,0,0,0,0,119
202001,28,041,3,6,Greene County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,28,045,3,6,Hancock County,46,46,8110904,0,0,0,1,3,301084,1,9,0,48
202001,28,047,3,6,Harrison County,126,126,25248081,0,0,0,0,0,0,0,0,0,126
202001,28,067,3,6,Jones County,92,92,11904000,0,0,0,0,0,0,0,0,0,92
202001,28,129,3,6,Smith County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,28,137,3,6,Tate County,8,8,1913300,0,0,0,0,0,0,0,0,0,8
202001,28,143,3,6,Tunica County,10,10,2298002,0,0,0,0,0,0,0,0,0,10
202001,28,145,3,6,Union County,1,1,200000,0,0,0,0,0,0,0,0,0,1
202001,28,149,3,6,Warren County,1,1,300000,0,0,0,0,0,0,0,0,0,1
202001,29,013,2,4,Bates County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,29,017,2,4,Bollinger County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,29,019,2,4,Boone County,29,29,8624999,0,0,0,0,0,0,0,0,0,29
202001,29,049,2,4,Clinton County,4,4,976615,0,0,0,0,0,0,0,0,0,4
202001,29,065,2,4,Dent County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,29,071,2,4,Franklin County,30,30,8177154,0,0,0,0,0,0,0,0,0,30
202001,29,095,2,4,Jackson County,112,112,28674113,8,16,925216,0,0,0,1,237,37930231,121
202001,29,099,2,4,Jefferson County,68,68,17651413,0,0,0,0,0,0,0,0,0,68
202001,29,105,2,4,Laclede County,2,2,317800,1,2,199050,0,0,0,0,0,0,3
202001,29,107,2,4,Lafayette County,3,3,812197,0,0,0,0,0,0,0,0,0,3
202001,29,113,2,4,Lincoln County,18,18,2664699,0,0,0,0,0,0,0,0,0,18
202001,29,165,2,4,Platte County,19,19,5596951,0,0,0,0,0,0,0,0,0,19
202001,29,185,2,4,St. Clair County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,29,189,2,4,St. Louis County,75,75,34673366,0,0,0,0,0,0,1,5,0,76
202001,29,219,2,4,Warren County,17,17,4062506,0,0,0,0,0,0,1,6,438180,18
202001,29,221,2,4,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,29,510,2,4,St. Louis (Independent City),11,11,2002000,1,2,330000,0,0,0,0,0,0,12
202001,30,013,4,8,Cascade County,5,5,1694365,0,0,0,0,0,0,0,0,0,5
202001,30,033,4,8,Garfield County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,30,063,4,8,Missoula County,40,40,9779081,0,0,0,0,0,0,0,0,0,40
202001,30,093,4,8,Silver Bow County,2,2,144157,5,10,620000,0,0,0,0,0,0,7
202001,31,001,2,4,Adams County,3,3,789670,0,0,0,0,0,0,0,0,0,3
202001,31,025,2,4,Cass County,8,8,1955458,1,2,217585,0,0,0,0,0,0,9
202001,31,033,2,4,Cheyenne County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,31,055,2,4,Douglas County,98,98,15685204,1,2,264204,0,0,0,2,30,2551868,101
202001,31,105,2,4,Kimball County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,31,153,2,4,Sarpy County,68,68,19122197,0,0,0,0,0,0,0,0,0,68
202001,31,165,2,4,Sioux County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,31,177,2,4,Washington County,3,3,1020580,0,0,0,0,0,0,0,0,0,3
202001,32,001,4,8,Churchill County,7,7,1574722,0,0,0,0,0,0,0,0,0,7
202001,32,003,4,8,Clark County,1032,1032,232987857,0,0,0,25,91,14261939,8,53,6099686,1065
202001,32,005,4,8,Douglas County,11,11,4115088,0,0,0,0,0,0,0,0,0,11
202001,32,007,4,8,Elko County,4,4,428619,0,0,0,0,0,0,0,0,0,4
202001,32,013,4,8,Humboldt County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,32,015,4,8,Lander County,2,2,73222,0,0,0,0,0,0,0,0,0,2
202001,32,017,4,8,Lincoln County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,32,019,4,8,Lyon County,41,41,9376994,0,0,0,0,0,0,0,0,0,41
202001,32,021,4,8,Mineral County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,32,027,4,8,Pershing County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,32,029,4,8,Storey County,1,1,77902,0,0,0,0,0,0,0,0,0,1
202001,32,031,4,8,Washoe County,188,188,50905785,1,2,230714,0,0,0,9,152,0,198
202001,32,033,4,8,White Pine County,1,1,308222,0,0,0,0,0,0,0,0,0,1
202001,32,510,4,8,Carson City (Independent City),14,14,3649446,0,0,0,0,0,0,1,11,0,15
202001,33,015,1,1,Rockingham County,46,46,15101185,1,2,484000,0,0,0,2,11,0,49
202001,33,017,1,1,Strafford County,30,30,3716725,0,0,0,0,0,0,1,22,0,31
202001,34,001,1,2,Atlantic County,48,48,10816491,0,0,0,0,0,0,1,34,0,49
202001,34,003,1,2,Bergen County,110,110,19248058,13,26,4884484,1,3,10000,12,159,29743100,136
202001,34,005,1,2,Burlington County,92,92,9270076,1,2,24000,1,3,203526,6,81,7349724,100
202001,34,007,1,2,Camden County,54,54,3330712,1,2,7612,0,0,0,2,30,250,57
202001,34,009,1,2,Cape May County,45,45,11266763,12,24,3244499,0,0,0,1,5,616200,58
202001,34,011,1,2,Cumberland County,5,5,480766,0,0,0,0,0,0,0,0,0,5
202001,34,013,1,2,Essex County,44,44,6826600,2,4,601314,4,12,1596576,5,116,4300000,55
202001,34,015,1,2,Gloucester County,31,31,4069992,0,0,0,0,0,0,2,11,0,33
202001,34,017,1,2,Hudson County,12,12,5777837,6,12,1250100,6,19,3227432,5,141,5412148,29
202001,34,019,1,2,Hunterdon County,27,27,1984535,1,2,233200,0,0,0,2,17,0,30
202001,34,021,1,2,Mercer County,4,4,473213,0,0,0,0,0,0,6,45,1551750,10
202001,34,023,1,2,Middlesex County,51,51,8859498,1,2,315000,15,51,1515142,3,90,0,70
202001,34,025,1,2,Monmouth County,160,160,28424798,1,2,52000,0,0,0,4,27,0,165
202001,34,027,1,2,Morris County,60,60,10134136,0,0,0,1,3,121825,4,62,2995000,65
202001,34,029,1,2,Ocean County,237,237,36332236,2,4,925675,4,14,10000,3,72,5750000,246
202001,34,031,1,2,Passaic County,8,8,1598793,3,6,358964,0,0,0,4,48,130000,15
202001,34,033,1,2,Salem County,2,2,309500,0,0,0,0,0,0,0,0,0,2
202001,34,035,1,2,Somerset County,17,17,3428084,0,0,0,1,3,399144,1,23,2400000,19
202001,34,037,1,2,Sussex County,12,12,1559975,0,0,0,0,0,0,0,0,0,12
202001,34,039,1,2,Union County,24,24,4994146,4,8,964400,1,3,73500,6,180,0,35
202001,34,041,1,2,Warren County,16,16,2032069,1,2,46300,0,0,0,0,0,0,17
202001,35,000,4,8,New Mexico Balance of State,24,24,6505031,0,0,0,0,0,0,0,0,0,24
202001,35,001,4,8,Bernalillo County,119,119,35830414,0,0,0,0,0,0,0,0,0,119
202001,35,005,4,8,Chaves County,4,4,669376,0,0,0,0,0,0,0,0,0,4
202001,35,009,4,8,Curry County,3,3,755502,0,0,0,0,0,0,1,5,0,4
202001,35,013,4,8,Dona Ana County,70,70,18082362,0,0,0,0,0,0,0,0,0,70
202001,35,015,4,8,Eddy County,8,8,1561158,0,0,0,0,0,0,1,9,0,9
202001,35,017,4,8,Grant County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,025,4,8,Lea County,9,9,1904612,0,0,0,0,0,0,0,0,0,9
202001,35,027,4,8,Lincoln County,3,3,1151830,0,0,0,0,0,0,0,0,0,3
202001,35,028,4,8,Los Alamos County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,029,4,8,Luna County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,031,4,8,McKinley County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,035,4,8,Otero County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,041,4,8,Roosevelt County,1,1,153907,0,0,0,0,0,0,0,0,0,1
202001,35,043,4,8,Sandoval County,56,56,12401969,0,0,0,1,3,348242,1,6,0,58
202001,35,045,4,8,San Juan County,2,2,574864,0,0,0,0,0,0,0,0,0,2
202001,35,047,4,8,San Miguel County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,049,4,8,Santa Fe County,34,34,8988030,0,0,0,0,0,0,0,0,0,34
202001,35,051,4,8,Sierra County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,055,4,8,Taos County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,35,061,4,8,Valencia County,15,15,2344724,0,0,0,0,0,0,0,0,0,15
202001,36,001,1,2,Albany County,15,15,3465832,1,2,315000,0,0,0,0,0,0,16
202001,36,005,1,2,Bronx County,2,2,524817,1,2,300657,2,8,1064384,11,336,43349140,16
202001,36,029,1,2,Erie County,52,52,16068907,1,2,160000,1,4,951600,1,29,0,55
202001,36,047,1,2,Kings County,1,1,262409,1,2,300657,3,9,1197432,21,1101,142045842,26
202001,36,051,1,2,Livingston County,2,2,705000,0,0,0,0,0,0,1,7,0,3
202001,36,055,1,2,Monroe County,42,42,9659546,1,2,102000,0,0,0,2,63,1040000,45
202001,36,059,1,2,Nassau County,64,64,27246769,2,4,775000,0,0,0,1,5,0,67
202001,36,061,1,2,New York County,0,0,0,0,0,0,0,0,0,2,164,21158509,2
202001,36,063,1,2,Niagara County,5,5,1817000,0,0,0,0,0,0,1,39,681080,6
202001,36,069,1,2,Ontario County,18,18,4499393,0,0,0,0,0,0,0,0,0,18
202001,36,073,1,2,Orleans County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,36,079,1,2,Putnam County,1,1,82500,0,0,0,0,0,0,0,0,0,1
202001,36,081,1,2,Queens County,3,3,787226,9,18,2705915,0,0,0,15,2132,275060613,27
202001,36,083,1,2,Rensselaer County,5,5,1214750,0,0,0,0,0,0,1,7,0,6
202001,36,085,1,2,Richmond County,5,5,1312043,8,16,2405258,0,0,0,0,0,0,13
202001,36,087,1,2,Rockland County,6,6,1680013,1,2,258601,1,3,327411,2,15,0,10
202001,36,091,1,2,Saratoga County,33,33,10148950,0,0,0,2,6,1110000,2,33,0,37
202001,36,093,1,2,Schenectady County,6,6,1365438,0,0,0,0,0,0,0,0,0,6
202001,36,095,1,2,Schoharie County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,36,099,1,2,Seneca County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,36,103,1,2,Suffolk County,38,38,32466509,0,0,0,0,0,0,1,16,0,39
202001,36,117,1,2,Wayne County,4,4,816571,0,0,0,0,0,0,0,0,0,4
202001,36,119,1,2,Westchester County,33,33,22461745,2,4,391074,1,3,120000,3,115,5422033,39
202001,37,007,3,5,Anson County,4,4,599460,0,0,0,0,0,0,0,0,0,4
202001,37,011,3,5,Avery County,5,5,1855000,0,0,0,0,0,0,1,8,350000,6
202001,37,015,3,5,Bertie County,1,1,267338,0,0,0,0,0,0,0,0,0,1
202001,37,025,3,5,Cabarrus County,176,176,28355412,0,0,0,0,0,0,0,0,0,176
202001,37,033,3,5,Caswell County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,37,037,3,5,Chatham County,35,35,11251511,0,0,0,0,0,0,0,0,0,35
202001,37,051,3,5,Cumberland County,36,36,6588208,0,0,0,0,0,0,0,0,0,36
202001,37,053,3,5,Currituck County,39,39,9638509,0,0,0,0,0,0,0,0,0,39
202001,37,059,3,5,Davie County,14,14,2948338,0,0,0,0,0,0,1,25,0,15
202001,37,063,3,5,Durham County,183,183,35061127,1,2,169897,0,0,0,4,118,0,188
202001,37,069,3,5,Franklin County,10,10,2374567,0,0,0,0,0,0,0,0,0,10
202001,37,071,3,5,Gaston County,156,156,46729907,0,0,0,0,0,0,1,9,0,157
202001,37,077,3,5,Granville County,13,13,3678942,0,0,0,0,0,0,0,0,0,13
202001,37,081,3,5,Guilford County,117,117,30161723,1,2,133000,0,0,0,2,48,7685182,120
202001,37,089,3,5,Henderson County,47,47,13471606,0,0,0,0,0,0,0,0,0,47
202001,37,093,3,5,Hoke County,11,11,2612024,0,0,0,0,0,0,0,0,0,11
202001,37,097,3,5,Iredell County,114,114,28184606,0,0,0,0,0,0,0,0,0,114
202001,37,101,3,5,Johnston County,226,226,39441444,0,0,0,0,0,0,0,0,0,226
202001,37,119,3,5,Mecklenburg County,601,601,142711479,1,2,223682,0,0,0,9,410,46527057,611
202001,37,133,3,5,Onslow County,82,82,12387783,0,0,0,0,0,0,0,0,0,82
202001,37,135,3,5,Orange County,36,36,11729706,0,0,0,0,0,0,0,0,0,36
202001,37,145,3,5,Person County,2,2,514900,0,0,0,0,0,0,0,0,0,2
202001,37,151,3,5,Randolph County,24,24,6182354,0,0,0,0,0,0,0,0,0,24
202001,37,157,3,5,Rockingham County,17,17,4000993,0,0,0,0,0,0,0,0,0,17
202001,37,179,3,5,Union County,199,199,41724407,0,0,0,0,0,0,0,0,0,199
202001,37,181,3,5,Vance County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,37,183,3,5,Wake County,637,637,158012953,0,0,0,0,0,0,4,223,25877265,641
202001,37,195,3,5,Wilson County,15,15,2847681,0,0,0,0,0,0,0,0,0,15
202001,39,007,2,3,Ashtabula County,4,4,450000,0,0,0,0,0,0,0,0,0,4
202001,39,015,2,3,Brown County,11,11,2978054,0,0,0,0,0,0,0,0,0,11
202001,39,017,2,3,Butler County,63,63,14544710,0,0,0,0,0,0,0,0,0,63
202001,39,025,2,3,Clermont County,39,39,9979188,0,0,0,0,0,0,0,0,0,39
202001,39,041,2,3,Delaware County,113,113,29121765,0,0,0,0,0,0,3,32,2340000,116
202001,39,049,2,3,Franklin County,121,121,35148174,0,0,0,0,0,0,14,841,298784310,135
202001,39,055,2,3,Geauga County,6,6,2880386,0,0,0,0,0,0,0,0,0,6
202001,39,085,2,3,Lake County,37,37,5850272,0,0,0,0,0,0,1,119,6000000,38
202001,39,089,2,3,Licking County,11,11,3720449,0,0,0,0,0,0,0,0,0,11
202001,39,093,2,3,Lorain County,56,56,16113667,0,0,0,1,4,230000,1,10,1000000,58
202001,39,097,2,3,Madison County,7,7,1470732,0,0,0,0,0,0,0,0,0,7
202001,39,103,2,3,Medina County,16,16,4374518,0,0,0,0,0,0,0,0,0,16
202001,39,117,2,3,Morrow County,2,2,541464,0,0,0,0,0,0,0,0,0,2
202001,39,159,2,3,Union County,25,25,6768305,0,0,0,0,0,0,0,0,0,25
202001,39,165,2,3,Warren County,100,100,26213481,0,0,0,0,0,0,9,144,15053395,109
202001,40,001,3,7,Adair County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,40,017,3,7,Canadian County,28,28,6202950,0,0,0,0,0,0,0,0,0,28
202001,40,021,3,7,Cherokee County,6,6,787429,0,0,0,0,0,0,1,5,0,7
202001,40,027,3,7,Cleveland County,61,61,14989708,0,0,0,0,0,0,0,0,0,61
202001,40,029,3,7,Coal County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,40,037,3,7,Creek County,8,8,1723632,0,0,0,0,0,0,1,12,0,9
202001,40,051,3,7,Grady County,10,10,965000,0,0,0,0,0,0,0,0,0,10
202001,40,055,3,7,Greer County,1,1,262500,0,0,0,0,0,0,0,0,0,1
202001,40,081,3,7,Lincoln County,1,1,235547,0,0,0,0,0,0,0,0,0,1
202001,40,083,3,7,Logan County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,40,087,3,7,McClain County,33,33,7192102,1,2,250000,0,0,0,0,0,0,34
202001,40,109,3,7,Oklahoma County,333,333,76066398,5,10,953640,0,0,0,1,5,0,339
202001,40,111,3,7,Okmulgee County,1,1,135000,0,0,0,0,0,0,0,0,0,1
202001,40,113,3,7,Osage County,11,11,2605039,0,0,0,0,0,0,0,0,0,11
202001,40,117,3,7,Pawnee County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,40,131,3,7,Rogers County,23,23,5216591,0,0,0,0,0,0,0,0,0,23
202001,40,143,3,7,Tulsa County,191,191,44096704,1,2,220000,0,0,0,0,0,0,192
202001,40,145,3,7,Wagoner County,23,23,5154974,0,0,0,0,0,0,0,0,0,23
202001,41,000,4,9,Oregon Balance of State,19,19,2047200,0,0,0,0,0,0,0,0,0,19
202001,41,005,4,9,Clackamas County,139,139,42791986,0,0,0,0,0,0,1,9,0,140
202001,41,017,4,9,Deschutes County,119,119,30112258,3,6,832642,0,0,0,0,0,0,122
202001,41,019,4,9,Douglas County,11,11,2767787,0,0,0,0,0,0,0,0,0,11
202001,41,025,4,9,Harney County,1,1,294899,0,0,0,0,0,0,0,0,0,1
202001,41,035,4,9,Klamath County,5,5,1043466,0,0,0,0,0,0,0,0,0,5
202001,41,051,4,9,Multnomah County,68,68,16896964,2,4,1181995,0,0,0,3,44,3541778,73
202001,41,065,4,9,Wasco County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,41,067,4,9,Washington County,133,133,39805482,0,0,0,0,0,0,1,5,1000000,134
202001,41,071,4,9,Yamhill County,26,26,7013381,10,20,2447775,0,0,0,0,0,0,36
202001,42,001,1,2,Adams County,19,19,3530886,0,0,0,0,0,0,0,0,0,19
202001,42,017,1,2,Bucks County,60,60,17190723,0,0,0,0,0,0,0,0,0,60
202001,42,029,1,2,Chester County,115,115,25140934,1,2,465014,1,4,414100,0,0,0,117
202001,42,037,1,2,Columbia County,3,3,656828,0,0,0,0,0,0,0,0,0,3
202001,42,041,1,2,Cumberland County,71,71,15449126,0,0,0,1,4,583200,1,38,0,73
202001,42,043,1,2,Dauphin County,38,38,7880421,0,0,0,0,0,0,1,6,0,39
202001,42,045,1,2,Delaware County,17,17,4912267,6,12,1803943,0,0,0,1,5,0,24
202001,42,055,1,2,Franklin County,19,19,4818888,0,0,0,0,0,0,1,5,0,20
202001,42,091,1,2,Montgomery County,135,135,40536782,0,0,0,1,4,432100,3,345,38880000,139
202001,42,093,1,2,Montour County,1,1,211511,0,0,0,0,0,0,0,0,0,1
202001,42,099,1,2,Perry County,6,6,1567809,0,0,0,0,0,0,0,0,0,6
202001,42,101,1,2,Philadelphia County,34,34,8921895,13,26,3908543,12,45,5987160,1,43,5547658,60
202001,42,103,1,2,Pike County,3,3,874434,0,0,0,0,0,0,0,0,0,3
202001,44,001,1,1,Bristol County,2,2,335000,0,0,0,0,0,0,0,0,0,2
202001,44,003,1,1,Kent County,10,10,1387443,0,0,0,0,0,0,0,0,0,10
202001,44,005,1,1,Newport County,8,8,2192817,0,0,0,0,0,0,0,0,0,8
202001,44,007,1,1,Providence County,30,30,5915824,3,6,540000,0,0,0,0,0,0,33
202001,44,009,1,1,Washington County,28,28,8928342,1,2,398182,0,0,0,1,5,0,30
202001,45,003,3,5,Aiken County,74,74,16963224,0,0,0,0,0,0,0,0,0,74
202001,45,009,3,5,Bamberg County,4,4,819590,0,0,0,0,0,0,0,0,0,4
202001,45,015,3,5,Berkeley County,127,127,35064750,0,0,0,0,0,0,2,66,0,129
202001,45,017,3,5,Calhoun County,2,2,334701,0,0,0,0,0,0,0,0,0,2
202001,45,019,3,5,Charleston County,190,190,53543533,0,0,0,1,3,238125,4,102,0,195
202001,45,035,3,5,Dorchester County,78,78,23960170,0,0,0,0,0,0,0,0,0,78
202001,45,037,3,5,Edgefield County,10,10,2283542,0,0,0,0,0,0,0,0,0,10
202001,45,039,3,5,Fairfield County,5,5,1131230,0,0,0,0,0,0,0,0,0,5
202001,45,045,3,5,Greenville County,293,293,76814333,0,0,0,0,0,0,0,0,0,293
202001,45,051,3,5,Horry County,379,379,67003043,16,32,3501980,0,0,0,4,33,2011862,399
202001,45,055,3,5,Kershaw County,22,22,3441590,0,0,0,0,0,0,0,0,0,22
202001,45,059,3,5,Laurens County,16,16,2129905,0,0,0,0,0,0,0,0,0,16
202001,45,063,3,5,Lexington County,165,165,41942793,0,0,0,0,0,0,1,5,0,166
202001,45,077,3,5,Pickens County,66,66,14906793,0,0,0,0,0,0,0,0,0,66
202001,45,079,3,5,Richland County,109,109,20531798,1,2,165000,0,0,0,1,5,0,111
202001,45,081,3,5,Saluda County,3,3,638041,0,0,0,0,0,0,0,0,0,3
202001,45,085,3,5,Sumter County,25,25,3189391,0,0,0,0,0,0,0,0,0,25
202001,45,091,3,5,York County,169,169,58385147,0,0,0,0,0,0,1,16,0,170
202001,46,007,2,4,Bennett County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,46,055,2,4,Haakon County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,46,071,2,4,Jackson County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,46,111,2,4,Sanborn County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,47,001,3,6,Anderson County,12,12,1726906,0,0,0,0,0,0,0,0,0,12
202001,47,015,3,6,Cannon County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,47,021,3,6,Cheatham County,45,45,7181144,0,0,0,0,0,0,0,0,0,45
202001,47,037,3,6,Davidson County,372,372,101155687,2,4,733573,0,0,0,15,557,59481675,389
202001,47,043,3,6,Dickson County,44,44,9262326,0,0,0,0,0,0,0,0,0,44
202001,47,049,3,6,Fentress County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,47,081,3,6,Hickman County,7,7,1021054,0,0,0,0,0,0,0,0,0,7
202001,47,093,3,6,Knox County,148,148,31055330,0,0,0,0,0,0,0,0,0,148
202001,47,105,3,6,Loudon County,31,31,8325109,1,2,400000,0,0,0,0,0,0,32
202001,47,125,3,6,Montgomery County,248,248,33735804,3,6,805000,0,0,0,0,0,0,251
202001,47,139,3,6,Polk County,17,17,3062109,0,0,0,0,0,0,0,0,0,17
202001,47,149,3,6,Rutherford County,248,248,61989247,0,0,0,2,8,921068,0,0,0,250
202001,47,153,3,6,Sequatchie County,1,1,991000,0,0,0,0,0,0,0,0,0,1
202001,47,157,3,6,Shelby County,74,74,17586883,8,16,2408656,0,0,0,15,224,25177617,97
202001,47,159,3,6,Smith County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,47,161,3,6,Stewart County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,47,165,3,6,Sumner County,115,115,37499206,0,0,0,0,0,0,0,0,0,115
202001,47,167,3,6,Tipton County,13,13,2329457,0,0,0,0,0,0,0,0,0,13
202001,47,169,3,6,Trousdale County,3,3,285000,0,0,0,0,0,0,0,0,0,3
202001,47,173,3,6,Union County,3,3,550000,0,0,0,0,0,0,0,0,0,3
202001,47,175,3,6,Van Buren County,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,47,189,3,6,Wilson County,123,123,29975525,1,2,200000,0,0,0,0,0,0,124
202001,48,013,3,7,Atascosa County,4,4,702060,0,0,0,0,0,0,0,0,0,4
